SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540611,AUBANK      ,A ,Q,967.80,994.45,965.30,983.25,978.00,964.20,2524,37931,37126093.00,
540612,ICICILOVOL  ,B ,Q,119.19,119.19,118.06,118.06,118.06,118.18,5,7,829.00,
540613,GEL         ,M ,Q,38.70,38.70,30.65,30.65,30.65,38.30,6,30000,1079250.00,
540614,GGENG       ,B ,Q,114.90,114.90,113.00,114.30,114.25,114.60,164,14489,1655941.00,
540615,7NR         ,B ,Q,7.07,7.07,6.41,6.97,7.06,6.74,104,10684,72066.00,
540621,BHAGYAPROP  ,B ,Q,24.95,25.10,24.95,25.10,25.10,25.00,2,125,3122.00,
540642,SALASAR     ,B ,Q,314.45,326.35,314.10,324.65,326.00,316.90,214,1876,606851.00,
540647,GANGESSEC   ,B ,Q,59.00,65.10,59.00,65.10,65.10,54.25,132,2160,136744.00,
540648,PALASHSEC   ,B ,Q,39.20,40.55,39.20,40.55,40.55,39.40,2,155,6232.00,
540649,AVADHSUGAR  ,B ,Q,196.60,197.90,194.65,195.60,196.00,196.10,123,2884,566985.00,
540653,SINTEXPLAST ,B ,Q,3.51,3.51,3.25,3.32,3.40,3.40,542,508562,1730446.00,
540654,GSTL        ,B ,Q,61.30,63.40,59.00,60.10,60.00,61.15,35,5540,330193.00,
540669,UTINEXT50   ,B ,Q,349.00,353.90,345.75,350.00,350.00,350.00,46,141,49151.00,
540673,SIS         ,A ,Q,413.50,417.50,405.50,407.55,407.55,403.85,884,23589,9679603.00,
540678,COCHINSHIP  ,A ,Q,353.00,353.15,345.30,347.10,347.20,350.00,985,18047,6290071.00,
540679,SMSLIFE     ,B ,Q,570.20,570.50,564.00,569.45,569.45,571.75,31,217,123330.00,
540680,KIOCL       ,B ,Q,136.30,136.30,130.80,130.85,130.80,130.00,73,1549,204592.00,
540686,SMRUTHIORG  ,X ,Q,536.40,536.40,532.00,532.00,532.00,549.10,57,1950,1040554.00,
540691,ABCAPITAL   ,A ,Q,90.90,91.90,89.45,90.05,89.45,90.40,1862,302700,27490115.00,
540692,APEX        ,A ,Q,282.30,282.30,277.50,278.35,278.05,281.95,189,3426,956565.00,
540694,ANG         ,M ,Q,77.05,77.05,76.25,76.25,76.25,77.45,4,6400,491680.00,
540697,AMFL        ,X ,Q,1.90,1.94,1.84,1.94,1.94,1.85,52,19303,37196.00,
540699,DIXON       ,A ,Q,16086.55,16745.00,15925.00,16305.40,16305.40,16086.55,5666,13616,223313902.00,
540700,BRNL        ,B ,Q,33.75,33.75,32.90,33.10,33.35,33.65,70,6856,227801.00,
540701,DCAL        ,A ,Q,127.00,129.05,123.65,124.15,124.15,126.90,381,21900,2761518.00,
540702,LASA        ,B ,Q,83.25,84.00,79.00,79.65,80.10,83.30,588,43269,3508597.00,
540704,MATRIMONY   ,B ,Q,865.00,897.55,850.00,855.60,850.10,859.30,476,2912,2554949.00,
540709,RELHOME     ,B ,Q,2.35,2.41,2.25,2.35,2.35,2.37,610,716668,1674780.00,
540710,CAPACITE    ,B ,Q,195.40,196.00,189.30,192.80,193.20,195.40,309,9153,1765925.00,
540715,SAGAR       ,M ,Q,10.30,10.30,10.30,10.30,10.30,11.00,1,3000,30900.00,
540716,ICICIGI     ,A ,Q,1475.00,1486.60,1451.00,1465.90,1465.90,1466.85,1766,24125,35349904.00,
540719,SBILIFE     ,A ,Q,865.40,869.60,854.00,864.35,864.35,864.65,4459,61633,53093990.00,
540724,DIAMONDYD   ,A ,Q,720.00,739.10,689.50,704.70,706.45,745.85,975,7508,5353677.00,
540725,SISL        ,B ,Q,198.90,198.90,186.40,193.20,194.00,191.65,118,1472,283089.00,
540726,TTFL        ,B ,Q,26.00,26.60,23.25,24.70,24.70,24.25,51,6449,159987.00,
540727,POOJA       ,M ,Q,26.70,26.70,26.70,26.70,26.70,26.00,1,6000,160200.00,
540728,SAYAJIIND   ,X ,Q,152.60,153.10,151.85,152.30,152.30,155.00,18,1549,235846.00,
540730,MEHAI       ,T ,Q,56.00,56.00,56.00,56.00,56.00,54.95,20,4065,227640.00,
540737,SGRL        ,B ,Q,169.95,169.95,158.00,164.85,165.00,160.40,31,1520,247333.00,
540743,GODREJAGRO  ,A ,Q,529.05,531.95,505.00,508.10,508.10,531.80,2069,27843,14483327.00,
540744,MESCON      ,Z ,Q,9.80,9.80,9.80,9.80,9.80,9.99,12,2273,22275.00,
540749,MASFIN      ,A ,Q,921.95,921.95,899.55,902.95,899.55,912.85,155,638,583344.00,
540750,IEX         ,A ,Q,259.00,264.50,254.50,260.00,260.00,257.20,2051,1104812,285172424.00,
540755,GICRE       ,A ,Q,138.60,141.50,138.05,138.40,138.30,140.40,1010,47164,6555436.00,
540762,TIINDIA     ,A ,Q,848.00,874.40,807.35,859.25,859.25,825.30,547,3617,3037354.00,
540767,NAM-INDIA   ,A ,Q,335.00,335.00,326.20,330.75,329.65,330.45,594,31488,10388960.00,
540768,MAHLOG      ,A ,Q,489.50,508.00,488.30,501.40,500.45,485.00,1021,12624,6328145.00,
540769,NIACL       ,A ,Q,140.90,140.90,133.00,134.15,134.15,138.55,776,32311,4392962.00,
540774,IFGLEXPOR   ,B ,Q,251.70,256.00,243.20,245.10,245.05,243.45,234,6861,1733002.00,
540775,KHADIM      ,B ,Q,128.70,136.75,128.35,134.45,132.95,126.30,844,37029,4960324.00,
540776,5PAISA      ,B ,Q,275.90,278.45,271.30,273.60,275.00,278.45,308,3710,1020518.00,
540777,HDFCLIFE    ,A ,Q,681.00,684.95,672.35,681.35,681.35,680.80,7706,134755,91268949.00,
540786,SHARIKA     ,M ,Q,26.00,31.30,26.00,31.30,31.30,32.50,8,69000,1877850.00,
540787,ICICIB22    ,B ,Q,36.23,36.84,36.17,36.34,36.29,36.20,1386,278109,10162310.00,
540789,DNAMEDIA    ,B ,Q,0.75,0.75,0.69,0.70,0.70,0.69,24,18267,13581.00,
540795,DYNAMIC     ,B ,Q,29.00,29.00,27.10,28.30,28.75,28.50,43,8589,241912.00,
540797,SHALBY      ,B ,Q,114.00,115.40,111.50,111.90,112.00,113.55,302,12656,1422625.00,
540798,FSC         ,A ,Q,95.90,98.70,91.50,95.65,95.00,95.50,553,33481,3210547.00,
540809,MRCEXIM     ,M ,Q,4.25,4.40,4.25,4.33,4.40,4.45,4,32000,138400.00,
540823,VITESSE     ,XT,Q,80.00,80.00,80.00,80.00,80.00,77.00,1,1,80.00,
540824,ASTRON      ,B ,Q,44.40,44.70,43.85,44.00,43.85,44.15,104,3605,159306.00,
540829,CHANDRIMA   ,XT,Q,5.04,5.24,5.04,5.06,5.04,5.14,135,18860,95453.00,
540850,JFL         ,MT,Q,5.85,5.85,5.85,5.85,5.85,5.60,3,6000,35100.00,
540861,IPRU3018    ,B ,Q,10.70,11.05,10.70,11.05,11.05,10.81,26,86166,945381.00,
540862,IPRU3019    ,B ,Q,10.62,11.42,10.62,11.42,11.42,11.42,2,1100,11762.00,
540879,APOLLO      ,B ,Q,123.00,123.60,118.60,119.10,119.10,121.80,821,31502,3807811.00,
540900,NEWGEN      ,A ,Q,291.10,293.65,285.00,286.55,287.20,291.25,531,10019,2903601.00,
540901,PRAXIS      ,T ,Q,51.05,53.90,51.05,51.05,51.05,53.70,26,1352,69179.00,
540902,AMBER       ,A ,Q,2731.50,2752.00,2690.25,2706.10,2712.00,2709.95,614,4747,12878593.00,
540935,GALAXYSURF  ,A ,Q,2234.00,2238.20,2181.00,2189.20,2183.45,2231.30,230,1074,2364103.00,
540936,GGL         ,T ,Q,41.25,41.25,39.00,39.00,39.00,41.05,36,5461,222031.00,
540938,GUJHYSPIN   ,M ,Q,7.75,8.35,7.75,8.35,8.35,7.75,2,20000,161000.00,
540954,IWP         ,X ,Q,33.30,34.90,32.05,34.20,34.90,31.75,279,65703,2218463.00,
540955,TDSL        ,B ,Q,26.00,27.90,25.35,27.80,27.85,26.40,59,25220,688723.00,
540956,BHATIA      ,B ,Q,68.10,70.00,66.75,66.75,66.75,66.75,4,54,3688.00,
540961,SHIVAMILLS  ,T ,Q,32.65,34.00,32.55,32.70,32.65,33.00,14,1321,43172.00,
540975,ASTERDM     ,A ,Q,150.60,154.75,150.60,151.70,151.90,153.10,160,5621,857715.00,
540980,YSL         ,XT,Q,10599.90,10800.00,10599.90,10700.00,10700.00,10599.90,5,17,182099.00,
540981,KTKIND4RG   ,B ,Q,14.50,14.90,14.50,14.56,14.56,14.50,4,511,7440.00,
541005,KANCOTEA    ,X ,Q,46.40,46.45,46.40,46.40,46.40,48.80,16,647,30030.00,
541019,HGINFRA     ,A ,Q,282.75,285.50,271.50,280.05,280.00,279.85,1391,37700,10452271.00,
541083,INFLAME     ,M ,Q,138.65,138.65,138.65,138.65,138.65,132.05,7,7000,970550.00,
541092,ABSLRIF6RG  ,B ,Q,8.05,8.23,8.05,8.23,8.23,8.05,10,1901,15475.00,
541096,BPLPHARMA   ,XT,Q,379.55,394.70,372.25,383.15,382.00,379.10,61,3225,1223016.00,
541097,LIQUIDETF   ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,999.99,16,5559,5559013.00,
541143,BDL         ,A ,Q,344.85,344.85,335.20,337.75,338.20,336.90,264,9887,3340707.00,
541144,ACTIVE      ,M ,Q,10.05,10.05,10.05,10.05,10.05,10.70,1,2000,20100.00,
541153,BANDHANBNK  ,A ,Q,349.90,356.95,328.00,329.35,329.35,346.40,15105,1046082,353475854.00,
541154,HAL         ,A ,Q,979.00,1019.00,969.70,1013.00,1013.00,976.15,4068,57597,57484039.00,
541161,KARDA       ,B ,Q,107.00,107.00,104.90,104.90,104.90,105.20,29,4101,431013.00,
541163,SANDHAR     ,B ,Q,243.70,245.00,236.30,241.50,243.05,243.60,214,2784,670419.00,
541167,YASHO       ,B ,Q,205.00,205.00,200.00,204.30,205.00,204.90,57,1154,234436.00,
541178,BENARA      ,M ,Q,10.71,10.71,10.70,10.70,10.70,10.70,4,8000,85620.00,
541179,ISEC        ,A ,Q,418.70,421.80,411.20,415.55,415.55,414.65,1337,48655,20270797.00,
541195,MIDHANI     ,A ,Q,198.00,198.00,187.65,189.00,189.85,194.85,1056,63192,12075317.00,
541206,OBCL        ,M ,Q,28.50,28.50,27.50,27.50,27.50,27.55,2,4000,112000.00,
541233,LEMONTREE   ,A ,Q,42.65,43.35,42.35,42.95,42.90,42.45,371,67734,2905139.00,
541252,ABSLRIF7RG  ,B ,Q,9.35,9.35,9.35,9.35,9.35,9.35,9,44,411.00,
541269,CHEMFABALKA ,B ,Q,135.95,135.95,134.25,135.00,135.00,136.10,49,368,49737.00,
541301,ORIENTELEC  ,A ,Q,285.70,294.75,278.10,279.95,279.95,282.90,981,36454,10456057.00,
541302,DHRUV       ,M ,Q,28.50,29.00,28.50,29.00,29.00,29.30,3,6000,172000.00,
541303,AKSHAR      ,M ,Q,11.56,11.56,11.56,11.56,11.56,11.70,1,3000,34680.00,
541309,IPRU3095    ,B ,Q,11.75,11.80,11.70,11.72,11.75,11.70,5,8501,99786.00,
541313,ICICI500    ,B ,Q,201.00,207.30,197.60,200.09,200.00,200.19,74,907,183116.00,
541336,INDOSTAR    ,A ,Q,360.00,361.00,333.75,341.85,341.50,360.80,276,5673,1949858.00,
541337,MILEFUR     ,M ,Q,18.15,18.15,18.00,18.00,18.00,17.30,2,6000,108450.00,
541338,UHZAVERI    ,M ,Q,9.15,9.15,9.15,9.15,9.15,9.60,1,3000,27450.00,
541347,PARVATI     ,X ,Q,2.87,2.87,2.87,2.87,2.87,2.74,14,14455,41485.00,
541353,INNOVATORS  ,M ,Q,48.70,48.70,46.80,46.80,46.80,47.75,27,48000,2307040.00,
541358,SHWL        ,XT,Q,99.80,99.80,99.80,99.80,99.80,95.05,4,1500,149700.00,
541400,ZIMLAB      ,X ,Q,86.85,86.85,83.05,84.95,86.00,82.85,39,2624,220796.00,
541401,ARIHANTINS  ,MT,Q,1.96,1.96,1.96,1.96,1.96,2.05,1,4000,7840.00,
541402,AFFORDABLE  ,M ,Q,89.95,89.95,89.95,89.95,89.95,88.20,12,27200,2446640.00,
541403,DOLLAR      ,A ,Q,270.90,272.70,248.15,257.45,255.90,244.65,1605,44970,11581102.00,
541444,PALMJEWELS  ,B ,Q,41.50,41.95,37.10,40.10,40.85,41.90,43,4448,170834.00,
541445,WAA         ,M ,Q,54.40,54.45,54.40,54.45,54.45,51.90,4,3200,174160.00,
541450,ADANIGREEN  ,A ,Q,1108.00,1131.15,1055.00,1076.05,1076.05,1077.30,2859,42506,46662516.00,
541503,UNICK       ,XT,Q,26.50,26.50,26.50,26.50,26.50,26.50,6,800,21200.00,
541540,SOLARA      ,A ,Q,1429.00,1433.70,1389.05,1414.55,1414.55,1422.10,586,3969,5573490.00,
541546,GAYAHWS     ,T ,Q,0.62,0.65,0.60,0.60,0.60,0.62,15,9099,5641.00,
541556,RITES       ,A ,Q,261.35,263.50,256.25,258.05,258.05,260.40,1754,46544,12123624.00,
541557,FINEORG     ,A ,Q,2454.90,2454.90,2399.00,2404.75,2409.40,2426.30,554,1695,4099043.00,
541578,VARROC      ,A ,Q,446.50,456.30,438.30,447.20,443.00,441.05,504,10798,4801608.00,
541627,HITECHWIND  ,XT,Q,10.34,10.34,9.37,10.08,10.20,9.85,15,657,6621.00,
541678,TVF1G       ,B ,Q,10.55,11.50,10.55,11.50,11.50,10.46,5,1105,11662.00,
541700,TCNSBRANDS  ,A ,Q,400.50,424.00,397.50,398.75,397.50,398.15,84,683,274933.00,
541702,ASHNI       ,XT,Q,3.77,3.77,3.77,3.77,3.77,3.77,1,60,226.00,
541729,HDFCAMC     ,A ,Q,3044.95,3049.50,2934.95,2967.45,2966.00,3016.70,1886,12519,37333369.00,
541735,VIVANTA     ,X ,Q,16.75,16.75,16.75,16.75,16.75,16.45,2,150,2512.00,
541741,TINNATFL    ,X ,Q,14.59,14.59,14.59,14.59,14.59,13.90,1,1,14.00,
541744,TVF2G       ,B ,Q,10.41,10.41,10.41,10.41,10.41,10.30,1,200,2082.00,
541770,CREDITACC   ,A ,Q,736.90,740.00,711.60,720.70,720.70,732.95,678,8145,5955061.00,
541771,AMINTAN     ,X ,Q,0.96,0.96,0.85,0.90,0.90,0.93,41,35469,31863.00,
541804,IPRU3168    ,B ,Q,11.10,11.10,11.10,11.10,11.10,11.04,1,440,4884.00,
541805,IPRU3169    ,B ,Q,10.26,10.26,10.26,10.26,10.26,10.80,1,1000,10260.00,
541809,ICICINXT50  ,B ,Q,34.56,35.24,34.07,34.37,34.52,34.79,40,2357,80839.00,
541865,ASRL        ,B ,Q,70.00,75.40,68.00,72.80,72.80,68.95,60,9330,663099.00,
541890,SPACEINCUBA ,XT,Q,0.75,0.75,0.75,0.75,0.75,0.72,21,24010,18007.00,
541929,SGIL        ,M ,Q,95.00,95.00,95.00,95.00,95.00,105.00,3,6000,570000.00,
541945,RANJEET     ,M ,Q,13.00,13.00,13.00,13.00,13.00,12.25,1,6000,78000.00,
541946,ICICILIQ    ,F ,Q,1001.00,1001.00,1000.00,1000.00,1000.01,1000.00,29,4807,4807001.00,
541956,IRCON       ,A ,Q,86.90,86.90,85.35,85.70,85.80,86.25,280,29282,2514235.00,
541972,SETFSN50    ,B ,Q,407.98,407.98,401.00,401.00,401.00,402.11,8,29,11734.00,
541974,MANORAMA    ,M ,Q,758.95,758.95,700.00,701.10,700.00,736.15,34,6600,4767825.00,
541983,INNOVATIVE  ,M ,Q,7.70,8.43,7.69,8.24,8.24,8.00,11,12000,96020.00,
541984,NIOSAG      ,B ,Q,10.31,10.99,10.30,10.75,10.75,10.99,6,19400,206260.00,
541988,AAVAS       ,A ,Q,1963.30,2019.80,1963.30,2001.65,1980.00,1990.90,512,2944,5882751.00,
541999,GENERAAGRI  ,X ,Q,2.79,2.79,2.33,2.79,2.79,2.58,6,760,2005.00,
542002,DCL         ,M ,Q,11.75,11.75,11.75,11.75,11.75,11.00,1,3000,35250.00,
542011,GRSE        ,A ,Q,192.00,192.00,185.05,185.80,185.05,189.00,163,7973,1503947.00,
542012,AAL         ,M ,Q,71.50,71.75,70.00,70.00,70.00,71.35,4,8000,569600.00,
542013,DOLFIN      ,M ,Q,40.80,40.80,40.80,40.80,40.80,40.00,1,2000,81600.00,
542019,SHUBHAM     ,M ,Q,66.05,72.90,66.05,67.20,67.20,69.50,4,42000,3024150.00,
542020,AKI         ,M ,Q,19.00,20.05,19.00,20.05,20.05,20.10,2,20000,390500.00,
542025,SUNRETAIL   ,M ,Q,30.00,30.00,30.00,30.00,30.00,30.00,2,6000,180000.00,
542034,SMGOLD      ,M ,Q,19.25,19.25,18.00,18.00,18.00,20.20,2,12000,223500.00,
542057,BCPL        ,B ,Q,93.90,98.00,93.00,94.40,94.30,93.20,67,11439,1076404.00,
542066,ATGL        ,A ,Q,390.85,395.35,378.90,382.30,382.30,388.35,2230,64907,25048009.00,
542123,PHOSPHATE   ,XT,Q,59.00,63.00,59.00,63.00,63.00,60.00,7,231,14501.00,
542131,MAN50ETF    ,B ,Q,152.50,154.45,149.11,151.50,151.50,152.23,235,8400,1275658.00,
542141,TECHNOE     ,A ,Q,270.00,274.65,268.45,271.10,269.80,266.05,216,2582,700695.00,
542145,RONI        ,M ,Q,60.00,60.00,60.00,60.00,60.00,60.00,1,9000,540000.00,
542156,IPRU3218    ,B ,Q,12.40,12.40,12.40,12.40,12.40,12.10,1,49,607.00,
542216,DALBHARAT   ,A ,Q,1265.00,1305.10,1216.95,1238.85,1223.00,1265.25,1375,14832,18831151.00,
542230,ABSLNN50ET  ,B ,Q,353.80,353.80,330.20,330.20,330.20,328.76,5,32,11241.00,
542231,NILASPACES  ,T ,Q,1.90,1.90,1.74,1.74,1.75,1.83,97,85365,150384.00,
542233,TREJHARA    ,B ,Q,31.70,31.70,29.30,30.00,30.00,30.20,87,7615,231406.00,
542247,AXISCCGPG   ,B ,Q,11.02,11.02,11.02,11.02,11.02,11.05,1,20000,220400.00,
542248,DECCAN      ,M ,Q,25.00,25.00,24.80,24.80,24.80,24.90,5,16800,418200.00,
542285,AXITA       ,M ,Q,44.80,45.00,43.05,43.90,44.50,43.50,6,24000,1061600.00,
542333,RPSGVENT    ,A ,Q,330.30,330.30,318.95,327.25,325.00,325.00,306,5295,1722813.00,
542337,SPENCER     ,A ,Q,80.00,82.50,78.45,80.55,80.50,79.00,1519,129248,10454368.00,
542351,GLOSTERLTD  ,X ,Q,494.00,504.00,491.00,492.00,492.00,491.00,50,2020,1009738.00,
542367,XELPMOC     ,B ,Q,280.70,295.75,280.70,282.75,284.95,295.45,951,18575,5244595.00,
542383,RITCO       ,M ,Q,17.45,17.50,17.45,17.50,17.50,17.30,2,3200,55920.00,
542399,CHALET      ,A ,Q,173.60,182.00,172.80,179.55,179.30,172.75,280,12714,2255485.00,
542460,ANUP        ,B ,Q,613.95,613.95,592.00,594.60,592.00,604.00,121,508,303634.00,
542484,ARVINDFASN  ,A ,Q,156.00,156.00,140.55,141.50,141.50,143.85,586,22058,3167880.00,
542513,UTISXN50    ,B ,Q,391.00,415.00,391.00,392.85,392.85,391.21,12,16,6354.00,
542579,AGOL        ,M ,Q,50.00,51.75,50.00,51.75,51.75,50.95,10,20000,1017500.00,
542597,MSTC        ,A ,Q,270.00,314.50,265.00,302.80,302.80,264.95,8746,314033,91676410.00,
542602,EMBASSY     ,IF,Q,356.12,358.52,355.56,356.43,355.56,355.08,62,12400,4430036.00,
542627,CHANDNIMACH ,X ,Q,7.15,7.35,7.15,7.35,7.35,7.00,4,296,2156.00,
542628,NSL         ,M ,Q,20.00,20.00,20.00,20.00,20.00,20.00,3,21000,420000.00,
542649,RVNL        ,A ,Q,31.50,31.80,30.65,30.85,30.85,31.10,1539,504184,15708706.00,
542650,METROPOLIS  ,A ,Q,2250.05,2296.90,2150.15,2167.70,2155.00,2227.35,430,2917,6500581.00,
542651,KPITTECH    ,A ,Q,138.90,139.75,132.00,132.75,132.90,136.40,1259,164439,22366043.00,
542652,POLYCAB     ,A ,Q,1321.05,1330.85,1260.10,1287.30,1287.30,1320.80,3157,25886,33750446.00,
542653,JINAAM      ,M ,Q,5.30,5.30,4.92,5.00,5.00,5.15,5,10000,50740.00,
542655,VIKASMCORP  ,B ,Q,3.84,3.84,3.62,3.83,3.84,3.66,1565,2420511,9154954.00,
542665,NEOGEN      ,A ,Q,730.00,730.00,703.55,705.65,707.00,711.70,186,1076,765468.00,
542669,BMW         ,X ,Q,23.90,24.30,23.40,23.80,23.80,23.85,34,3017,72702.00,
542670,ARTEMISELC  ,B ,Q,55.90,57.00,52.30,52.90,52.40,55.00,82,9140,488917.00,
542677,MAHESH      ,XT,Q,6.00,6.00,5.70,5.70,5.70,6.00,7,1055,6019.00,
542678,CHCL        ,M ,Q,10.40,10.60,10.40,10.60,10.60,11.00,6,16000,167280.00,
542679,DEL         ,X ,Q,17.75,17.75,17.60,17.60,17.60,19.00,7,553,9770.00,
542682,HARISH      ,XT,Q,26.00,26.45,25.50,26.45,26.45,25.20,10,1011,26546.00,
542684,PPL         ,B ,Q,124.00,125.00,119.30,120.30,121.90,120.80,183,13866,1689036.00,
542685,DGCONTENT   ,B ,Q,14.05,14.25,13.95,14.03,14.03,14.12,92,11185,156939.00,
542721,ARL         ,M ,Q,33.20,33.25,33.10,33.25,33.25,33.55,3,12000,398200.00,
542725,SBC         ,M ,Q,42.40,42.45,42.35,42.40,42.45,42.65,4,12000,508800.00,
542726,INDIAMART   ,A ,Q,9350.00,9951.95,9350.00,9786.25,9786.25,9217.85,13271,46278,447736251.00,
542729,DCMNVL      ,T ,Q,68.00,68.00,65.55,67.00,67.00,68.90,33,3343,224117.00,
542730,ICICIBANKN  ,B ,Q,352.34,373.60,345.00,351.85,345.00,350.31,118,735,264488.00,
542747,NETFSNX150  ,B ,Q,46.00,47.06,46.00,47.06,47.06,46.00,3,16,739.00,
542748,SFMP14GR    ,F ,Q,10.30,10.30,10.30,10.30,10.30,10.10,5,77700,800310.00,
542752,AFFLE       ,A ,Q,3879.95,4173.20,3835.00,4173.20,4173.20,3793.85,3802,21804,88809967.00,
542753,SEACOAST    ,X ,Q,113.00,116.55,113.00,116.55,116.55,111.00,59,6057,704402.00,
542758,ICICIBANKP  ,B ,Q,189.00,191.00,185.03,189.62,191.00,187.08,49,199,37655.00,
542759,SPANDANA    ,A ,Q,749.55,761.10,734.20,756.50,756.40,749.90,269,2610,1959335.00,
542760,SWSOLAR     ,A ,Q,252.60,254.70,242.30,244.20,244.25,250.55,1802,237588,59181889.00,
542771,NOVATEOR    ,M ,Q,4.79,4.79,4.79,4.79,4.79,4.97,1,6000,28740.00,
542772,IIFLWAM     ,A ,Q,1052.10,1140.35,1052.10,1132.45,1139.95,1070.15,1455,5705,6308266.00,
542773,IIFLSEC     ,A ,Q,49.35,49.35,47.65,48.45,48.40,48.00,379,82330,3974589.00,
542774,APMFINVEST  ,X ,Q,23.70,26.45,23.55,25.00,25.00,23.70,54,9983,248021.00,
542803,ELLORATRAD  ,XT,Q,89.00,89.00,89.00,89.00,89.00,88.50,6,10000,890000.00,
542804,NIESSPJ     ,B ,Q,17.19,17.19,17.19,17.19,17.19,15.63,1,1,17.00,
542808,NIESSPC     ,B ,Q,3.00,3.00,3.00,3.00,3.00,2.73,15,5894,17682.00,
542812,FLUOROCHEM  ,A ,Q,591.80,593.65,577.65,581.90,583.00,590.45,90,687,404522.00,
542830,IRCTC       ,A ,Q,1546.05,1580.00,1513.60,1554.40,1554.40,1523.40,25915,345875,532620480.00,
542839,NIEHSPD     ,B ,Q,0.89,0.94,0.85,0.87,0.87,0.90,9,5845,5072.00,
542844,NIEHSPH     ,B ,Q,0.42,0.42,0.42,0.42,0.42,0.39,1,1,0.00,
542845,NIEHSPJ     ,B ,Q,2.15,2.15,2.15,2.15,2.15,1.96,1,1,2.00,
542847,NIESSPL     ,B ,Q,1.28,1.28,1.06,1.25,1.25,1.17,19,12768,14881.00,
542848,NIESSPM     ,B ,Q,16.30,16.30,16.30,16.30,16.30,14.82,4,693,11295.00,
542850,GOBLIN      ,M ,Q,24.25,24.25,24.25,24.25,24.25,25.00,1,2000,48500.00,
542851,GENSOL      ,M ,Q,75.30,75.30,75.30,75.30,75.30,75.30,2,3200,240960.00,
542852,VISHWARAJ   ,B ,Q,130.00,136.00,129.00,135.85,136.00,130.00,72,4475,596330.00,
542857,GREENPANEL  ,B ,Q,194.50,202.00,190.75,193.00,193.15,198.75,968,34512,6732785.00,
542862,SHAHLON     ,XT,Q,82.60,89.50,82.60,88.30,88.00,86.00,29,12514,1102727.00,
542863,ABSLBANETF  ,B ,Q,345.00,368.00,345.00,368.00,368.00,348.44,18,47,17045.00,
542867,CSBBANK     ,A ,Q,225.00,230.35,218.00,219.35,219.35,226.60,885,27420,6124493.00,
542871,ABCRSPRG    ,F ,Q,0.58,0.58,0.53,0.53,0.53,0.53,5,2500,1330.00,
542872,ABCRSPDG    ,F ,Q,0.73,0.73,0.73,0.73,0.73,0.73,2,117,85.00,
542878,ABDBSPDG    ,F ,Q,0.71,0.71,0.71,0.71,0.71,0.78,9,3577,2539.00,
542904,UJJIVANSFB  ,A ,Q,36.30,36.70,36.00,36.50,36.50,35.80,1807,457683,16654793.00,
542905,SHIL        ,A ,Q,230.00,232.90,207.00,212.00,210.50,221.90,868,27915,6035187.00,
542907,PRINCEPIPE  ,A ,Q,400.00,425.00,388.60,400.65,400.65,398.55,5573,176496,71945186.00,
542908,EBBETF0423  ,F ,Q,1101.71,1101.71,1100.01,1100.44,1100.44,1102.93,5,137,150762.00,
542919,ARTEMISMED  ,B ,Q,215.00,225.00,215.00,222.80,221.00,213.30,66,3512,785917.00,
542920,SUMICHEM    ,A ,Q,322.00,334.00,308.50,318.35,318.35,322.20,3103,128707,41481055.00,
542921,ICICIM150   ,B ,Q,86.77,88.00,84.75,85.52,85.52,84.25,28,5163,451619.00,
542922,MANXT50ETF  ,B ,Q,340.00,340.00,332.10,336.24,335.00,339.00,79,4437,1500531.00,
542923,TRANWAY     ,MS,Q,4.01,4.01,4.01,4.01,4.01,4.45,4,40000,160400.00,
542924,JANUSCORP   ,M ,Q,82.45,91.05,82.45,87.45,90.45,86.75,49,75000,6727200.00,
542932,BIRLATYRES  ,B ,Q,32.45,32.45,30.05,30.30,30.30,31.60,932,165797,5095488.00,
542933,UNIVPHOTO   ,B ,Q,194.95,198.50,185.25,186.15,186.15,191.90,84,528,99949.00,
542934,CBPL        ,M ,Q,56.25,56.55,47.00,47.00,47.00,48.90,4,44000,2460700.00,
542969,06GPG       ,F ,Q,1.36,1.36,1.36,1.36,1.36,1.24,1,1,1.00,
543064,SUVENPHAR   ,A ,Q,496.35,497.50,490.40,495.10,492.30,494.50,273,7078,3492706.00,
543066,SBICARD     ,A ,Q,989.05,1015.00,976.30,981.40,981.40,988.85,6012,111518,111559979.00,
543087,09AGG       ,F ,Q,4.55,4.55,3.73,4.55,4.55,4.14,67,2324,10568.00,
543150,08GPG       ,B ,Q,3.25,3.50,3.24,3.24,3.24,3.60,10,1920,6222.00,
543167,10GPG       ,F ,Q,1.24,1.24,1.24,1.24,1.24,1.13,2,121,150.00,
543174,11GPG       ,B ,Q,3.39,3.39,3.00,3.10,3.10,3.11,18,17497,54172.00,
543175,11MPD       ,B ,Q,2.89,2.89,2.41,2.72,2.73,2.66,29,10162,25586.00,
543181,11AGG       ,B ,Q,15.70,17.90,15.70,15.95,15.85,17.35,27,1800,28981.00,
543187,POWERINDIA  ,A ,Q,1304.95,1304.95,1272.05,1287.45,1300.00,1276.15,266,1177,1510358.00,
